Feature ID	Test stat.	pval	pval_fdr	pval_bon	taxonomy
EU135415.1.1315	0.530826552487	0.00212301971623	0.907806771388	1.0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__S-BQ2-57 soil group; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
JX133621.1.1476	-0.524341506004	0.0024800463718	0.907806771388	1.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Acidimicrobiia; D_3__Microtrichales; D_4__Ilumatobacteraceae; D_5__uncultured; D_6__uncultured bacterium
AJ518791.1.1293	0.52213829894	0.00261246575987	0.907806771388	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__bacteriap25; D_5__uncultured delta proteobacterium; D_6__uncultured delta proteobacterium
HQ190268.1.1518	-0.52146444957	0.00265415155411	0.907806771388	1.0	D_0__Bacteria; D_1__BRC1; D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
AB240377.1.1512	0.5187750581	0.00282622255454	0.907806771388	1.0	D_0__Bacteria; D_1__Latescibacteria; D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
HQ190564.1.1509	0.518118873367	0.00286961956568	0.907806771388	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Salinisphaerales; D_4__Solimonadaceae; D_5__Polycyclovorans; Ambiguous_taxa
EU035931.1.1482	0.51675285001	0.00296178561009	0.907806771388	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Acidobacteriia; D_3__Solibacterales; D_4__Solibacteraceae (Subgroup 3); D_5__PAUC26f; D_6__uncultured bacterium
JQ978587.1.1530	0.516239993211	0.00299703294281	0.907806771388	1.0	D_0__Bacteria; D_1__Rokubacteria; D_2__NC10; D_3__Rokubacteriales; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
KC749107.1.1486	0.513484847796	0.00319256019884	0.907806771388	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Rhizobiales Incertae Sedis; D_5__uncultured; Ambiguous_taxa
EU133789.1.1344	0.506744643756	0.00371713933973	0.907806771388	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Nitrosomonadaceae; D_5__MND1; D_6__uncultured bacterium
HM445160.1.1344	0.505386763342	0.00383121924305	0.907806771388	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 15; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
JQ428743.1.1452	0.504745946464	0.0038860783881	0.907806771388	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__uncultured; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
HM445515.1.1349	0.504428391041	0.00391350940299	0.907806771388	1.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Gemmatales; D_4__Gemmataceae; D_5__uncultured; D_6__uncultured bacterium
LGYZ01000005.74.1570	0.50410083025	0.00394197638722	0.907806771388	1.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Corynebacteriales; D_4__Nocardiaceae; D_5__Nocardia; Ambiguous_taxa
DQ228402.1.1456	0.501637738324	0.00416170553426	0.907806771388	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Elsterales; D_4__uncultured; D_5__uncultured bacterium; D_6__uncultured bacterium
GQ339120.1.1450	0.501368716445	0.00418632035485	0.907806771388	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Hyphomicrobiaceae; D_5__Pedomicrobium; Ambiguous_taxa
LN572963.1.1392	0.49562103792	0.00474242297014	0.907806771388	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__bacteriap25; D_5__uncultured bacterium; D_6__uncultured bacterium
FQ659408.1.1320	0.491132743363	0.00521890069672	0.907806771388	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Acidobacteriia; D_3__Solibacterales; D_4__Solibacteraceae (Subgroup 3); D_5__Candidatus Solibacter; D_6__uncultured soil bacterium
AJGC01000002.46169.47714	0.490559852857	0.00528252353261	0.907806771388	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Diplorickettsiales; D_4__Diplorickettsiaceae; D_5__Diplorickettsia; Ambiguous_taxa
EU445193.1.1524	0.488611237263	0.00550383999516	0.907806771388	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Nitrosomonadaceae; D_5__GOUTA6; D_6__uncultured bacterium
APMI01015156.1664.3151	-0.487356460307	0.00565044186955	0.907806771388	1.0	D_0__Bacteria; D_1__Armatimonadetes; D_2__Fimbriimonadia; D_3__Fimbriimonadales; D_4__Fimbriimonadaceae; D_5__wastewater metagenome; D_6__wastewater metagenome
EF559008.1.1441	0.486974933238	0.00569566326938	0.907806771388	1.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Family XI; D_5__Tepidimicrobium; D_6__uncultured bacterium
GQ262835.1.1489	0.486664263392	0.0057327105615	0.907806771388	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Nitrosomonadaceae; D_5__MND1; D_6__uncultured bacterium
JF833914.1.1495	0.486354187373	0.00576988882983	0.907806771388	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__A21b; Ambiguous_taxa; Ambiguous_taxa
EU134499.1.1347	0.485863998173	0.00582907611634	0.907806771388	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__BIrii41; D_5__uncultured bacterium; D_6__uncultured bacterium
JF265790.1.1364	0.480195957846	0.00655134191989	0.907806771388	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Steroidobacterales; D_4__Steroidobacteraceae; D_5__uncultured; D_6__uncultured bacterium
HM445421.1.1483	0.479391586415	0.00665967217669	0.907806771388	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 20; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
EU134513.1.1361	0.478901685899	0.00672638293071	0.907806771388	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__P3OB-42; D_5__uncultured bacterium; D_6__uncultured bacterium
EF516829.1.1452	0.473959479889	0.00743125436873	0.907806771388	1.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__uncultured; D_6__uncultured bacterium
LN570637.1.1371	0.471753223011	0.00776528174767	0.907806771388	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__uncultured; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
GQ302574.1.1531	0.470964076964	0.00788776164951	0.907806771388	1.0	D_0__Bacteria; D_1__Latescibacteria; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
FJ264659.1.1518	0.470780344575	0.00791650814785	0.907806771388	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__NB1-j; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
JQ427463.1.1513	0.469150375017	0.00817538038373	0.907806771388	1.0	D_0__Bacteria; D_1__Gemmatimonadetes; D_2__BD2-11 terrestrial group; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
JN607036.1.1362	0.468674313643	0.00825230688671	0.907806771388	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 22; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
FJ375367.1.1517	-0.468554273237	0.0082717991273	0.907806771388	1.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Weeksellaceae; D_5__Chryseobacterium; D_6__uncultured bacterium
KY190707.1.1459	-0.466826258467	0.00855667563355	0.907806771388	1.0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Verrucomicrobiales; D_4__Verrucomicrobiaceae; D_5__Verrucomicrobium; D_6__uncultured bacterium
KF453783.1.1526	0.466238885707	0.00865535010496	0.907806771388	1.0	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Bacillales; D_4__Planococcaceae; D_5__Lysinibacillus; D_6__Lysinibacillus fusiformis
HM749709.1.1346	0.465997504891	0.00869617415933	0.907806771388	1.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Acidimicrobiia; D_3__IMCC26256; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
FR687499.1.1527	0.4659909385	0.00869728695039	0.907806771388	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Blastocatellia (Subgroup 4); D_3__Pyrinomonadales; D_4__Pyrinomonadaceae; D_5__RB41; Ambiguous_taxa
EU335234.1.1448	0.465765965418	0.00873548430027	0.907806771388	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Hyphomicrobiaceae; D_5__Pedomicrobium; D_6__uncultured bacterium
JN559168.1.1519	0.463524351379	0.00912376679107	0.907806771388	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Blastocatellia (Subgroup 4); D_3__11-24; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
HQ011748.1.1205	0.463441605572	0.0091383698823	0.907806771388	1.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Phycisphaerales; D_4__Phycisphaeraceae; D_5__SM1A02; D_6__uncultured bacterium
Z95723.1.1545	0.46214201308	0.00937028565288	0.907806771388	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Blastocatellia (Subgroup 4); D_3__11-24; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
KJ782955.1.1522	0.46090225014	0.00959606275736	0.907806771388	1.0	D_0__Bacteria; D_1__Planctomycetes; D_2__OM190; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
EF019421.1.1386	0.460347541448	0.00969853554192	0.907806771388	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Blastocatellia (Subgroup 4); D_3__11-24; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
EF585985.1.1502	0.459070380263	0.00993792685948	0.907806771388	1.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Heliobacteriaceae; D_5__Hydrogenispora; D_6__uncultured bacterium
KF712611.1.1464	0.458213925095	0.0101011912956	0.907806771388	1.0	D_0__Bacteria; D_1__Chloroflexi; D_2__JG30-KF-CM66; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
AH012920.32772.34324	0.458185635859	0.0101066217421	0.907806771388	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Blastocatellia (Subgroup 4); D_3__Pyrinomonadales; D_4__Pyrinomonadaceae; D_5__RB41; Ambiguous_taxa
FPLK01002212.16.1497	-0.45682874823	0.0103699503481	0.907806771388	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Rickettsiaceae; D_5__Candidatus Megaira; Ambiguous_taxa
HQ597808.1.1508	-0.45682874823	0.0103699503481	0.907806771388	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 6; D_3__uncultured Acidobacteria bacterium; D_4__uncultured Acidobacteria bacterium; D_5__uncultured Acidobacteria bacterium; D_6__uncultured Acidobacteria bacterium
FPLS01001934.12.1549	0.456437104769	0.0104470046794	0.907806771388	1.0	D_0__Bacteria; D_1__Latescibacteria; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
ABSQ01001477.375.1869	-0.454421250036	0.0108511613084	0.907806771388	1.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Thermoleophilia; D_3__Gaiellales; D_4__uncultured; D_5__freshwater sediment metagenome; D_6__freshwater sediment metagenome
JQ793460.1.1521	0.452891836623	0.0111663535693	0.907806771388	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__bacteriap25; Ambiguous_taxa; Ambiguous_taxa
MHEU01000023.3870.5410	0.452109818985	0.0113304202654	0.907806771388	1.0	D_0__Bacteria; D_1__Nitrospirae; D_2__Nitrospira; D_3__Nitrospirales; D_4__Nitrospiraceae; D_5__Nitrospira; Ambiguous_taxa
JQ337772.1.1387	-0.448968970789	0.012009580184	0.907806771388	1.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Microscillaceae; D_5__uncultured; D_6__uncultured bacterium
KC541421.1.1508	0.447904915249	0.0122471481354	0.907806771388	1.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Gracilibacteraceae; D_5__Lutispora; D_6__uncultured bacterium
EF492943.1.1524	0.447593766397	0.0123173452734	0.907806771388	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 22; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
FPLL01006816.11.1505	-0.446061951344	0.0126677890129	0.907806771388	1.0	D_0__Bacteria; D_1__Armatimonadetes; D_2__Fimbriimonadia; D_3__Fimbriimonadales; D_4__Fimbriimonadaceae; D_5__metagenome; D_6__metagenome
HQ397513.1.1505	0.445760660142	0.0127376753301	0.907806771388	1.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Rubrobacteria; D_3__Rubrobacterales; D_4__Rubrobacteriaceae; D_5__Rubrobacter; D_6__uncultured bacterium
EF018579.1.1388	0.445042871974	0.0129054515478	0.907806771388	1.0	D_0__Bacteria; D_1__Nitrospirae; D_2__Nitrospira; D_3__Nitrospirales; D_4__Nitrospiraceae; D_5__Nitrospira; D_6__uncultured Nitrospira sp.
KJ782242.1.1511	0.444859351499	0.0129486386903	0.907806771388	1.0	D_0__Bacteria; D_1__Gemmatimonadetes; D_2__Gemmatimonadetes; D_3__Gemmatimonadales; D_4__Gemmatimonadaceae; D_5__uncultured; Ambiguous_taxa
FJ889269.1.1465	0.443971049928	0.0131593652326	0.907806771388	1.0	D_0__Bacteria; D_1__Gemmatimonadetes; D_2__Gemmatimonadetes; D_3__Gemmatimonadales; D_4__Gemmatimonadaceae; D_5__uncultured; D_6__uncultured Gemmatimonadales bacterium
EU135231.1.1379	0.443779736744	0.0132051168318	0.907806771388	1.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__uncultured; D_6__uncultured bacterium
HQ729822.1.1509	0.443530951107	0.0132648084654	0.907806771388	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Blastocatellia (Subgroup 4); D_3__11-24; D_4__uncultured Acidobacteria bacterium; D_5__uncultured Acidobacteria bacterium; D_6__uncultured Acidobacteria bacterium
GQ354917.1.1471	0.443186804216	0.0133477462599	0.907806771388	1.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__uncultured; Ambiguous_taxa
EU135464.1.1366	0.442212779383	0.0135847977104	0.907806771388	1.0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Pedosphaerales; D_4__Pedosphaeraceae; D_5__uncultured bacterium; D_6__uncultured bacterium
FPLS01011053.21.1485	-0.441442855726	0.0137746172836	0.907806771388	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__SM2D12; D_5__metagenome; D_6__metagenome
HM445057.1.1372	0.441318541235	0.0138054696829	0.907806771388	1.0	D_0__Bacteria; D_1__Gemmatimonadetes; D_2__Gemmatimonadetes; D_3__Gemmatimonadales; D_4__Gemmatimonadaceae; D_5__uncultured; Ambiguous_taxa
KC329596.1.1501	0.440900817279	0.0139095569751	0.907806771388	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Diplorickettsiales; D_4__Diplorickettsiaceae; D_5__Aquicella; D_6__uncultured Aquicella sp.
JN615822.1.1372	0.440894817229	0.0139110567363	0.907806771388	1.0	D_0__Bacteria; D_1__Nitrospirae; D_2__Nitrospira; D_3__Nitrospirales; D_4__Nitrospiraceae; D_5__Nitrospira; D_6__uncultured bacterium
AF479551.1.1518	-0.439763299438	0.0141962746427	0.907806771388	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__Acanthamoeba sp.; D_6__Acanthamoeba sp.
HQ114200.1.1405	-0.439325417671	0.0143079312249	0.907806771388	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Acidobacteriia; D_3__Solibacterales; D_4__Solibacteraceae (Subgroup 3); D_5__Bryobacter; D_6__uncultured bacterium
JN178067.1.1536	0.439277174354	0.0143202768925	0.907806771388	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Nitrosomonadaceae; D_5__MND1; D_6__uncultured bacterium
FPLS01034535.13.1515	-0.438481947946	0.0145250424705	0.907806771388	1.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Chitinophagaceae; D_5__uncultured; Ambiguous_taxa
KF712571.1.1452	0.437912296609	0.0146731964392	0.907806771388	1.0	D_0__Bacteria; D_1__Gemmatimonadetes; D_2__Gemmatimonadetes; D_3__Gemmatimonadales; D_4__Gemmatimonadaceae; D_5__uncultured; D_6__uncultured bacterium
KF771440.1.1482	-0.437858236145	0.0146873205815	0.907806771388	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Rhodocyclaceae; D_5__Uliginosibacterium; Ambiguous_taxa
JQ978517.1.1500	0.436564711047	0.015028615663	0.907806771388	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 18; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
KF712883.1.1490	0.436247293278	0.0151133520614	0.907806771388	1.0	D_0__Bacteria; D_1__Armatimonadetes; D_2__Chthonomonadetes; D_3__Chthonomonadales; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
GQ302562.1.1519	0.434742456947	0.0155204239805	0.907806771388	1.0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Pedosphaerales; D_4__Pedosphaeraceae; D_5__uncultured Verrucomicrobia bacterium; D_6__uncultured Verrucomicrobia bacterium
DQ297995.1.1449	0.434664710597	0.0155416966578	0.907806771388	1.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Phycisphaerales; D_4__Phycisphaeraceae; D_5__uncultured; D_6__uncultured soil bacterium
FPLS01024945.16.1506	-0.433853885166	0.0157649785322	0.907806771388	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Bdellovibrionales; D_4__Bdellovibrionaceae; D_5__Bdellovibrio; D_6__metagenome
KJ540845.1.1483	-0.433853885166	0.0157649785322	0.907806771388	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Haliangiaceae; D_5__Haliangium; D_6__uncultured Myxococcales bacterium
KM978238.1.1533	-0.433224815657	0.01594001259	0.907806771388	1.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Propionibacteriales; D_4__Nocardioidaceae; D_5__Nocardioides; D_6__uncultured actinobacterium
FLYJ01005362.259.1769	-0.433224815657	0.01594001259	0.907806771388	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae; D_5__Noviherbaspirillum; D_6__hot springs metagenome
HM126777.1.1451	-0.432701649314	0.0160867884028	0.907806771388	1.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__Rhodopirellula; Ambiguous_taxa
JF809781.1.1421	0.432329104688	0.0161919794775	0.907806771388	1.0	D_0__Bacteria; D_1__Omnitrophicaeota; D_2__Omnitrophia; D_3__Omnitrophales; D_4__Omnitrophaceae; D_5__Candidatus Omnitrophus; D_6__uncultured bacterium
AY289367.1.1457	0.432235890943	0.0162183869702	0.907806771388	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Blastocatellia (Subgroup 4); D_3__Pyrinomonadales; D_4__Pyrinomonadaceae; D_5__RB41; D_6__uncultured soil bacterium
EU134340.1.1392	0.431909850474	0.0163110316334	0.907806771388	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__P3OB-42; D_5__uncultured bacterium; D_6__uncultured bacterium
JF177171.1.1343	-0.43140422333	0.0164555617223	0.907806771388	1.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Acidimicrobiia; D_3__Microtrichales; D_4__Ilumatobacteraceae; D_5__uncultured; D_6__uncultured bacterium
KF712639.1.1508	0.430477957196	0.0167230442862	0.907806771388	1.0	D_0__Bacteria; D_1__Planctomycetes; D_2__OM190; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
KP299830.1.1523	0.42961776388	0.0169746184096	0.907806771388	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfarculales; D_4__Desulfarculaceae; D_5__uncultured; D_6__uncultured bacterium
KX097132.1.1522	0.427972029084	0.0174645480942	0.907806771388	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Eel-36e1D6; D_5__uncultured bacterium; D_6__uncultured bacterium
HQ190330.1.1463	0.424880840729	0.0184159663831	0.907806771388	1.0	D_0__Bacteria; D_1__Chloroflexi; D_2__TK10; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
KF956404.1.1425	-0.424069197457	0.0186726518944	0.907806771388	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Midichloriaceae; D_5__Candidatus Jidaibacter; D_6__uncultured Acanthamoeba
KC424739.1.1562	0.423997214083	0.0186955568421	0.907806771388	1.0	D_0__Bacteria; D_1__Omnitrophicaeota; D_2__Omnitrophia; D_3__Omnitrophales; D_4__Omnitrophaceae; D_5__Candidatus Omnitrophus; D_6__uncultured bacterium
FJ543087.1.1479	0.423939800333	0.0187138421614	0.907806771388	1.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__Pir4 lineage; Ambiguous_taxa
JN607065.1.1367	0.423196108539	0.0189520140848	0.907806771388	1.0	D_0__Bacteria; D_1__Planctomycetes; D_2__OM190; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
KC683157.1.1480	0.423165223585	0.0189619582755	0.907806771388	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Rhizobiales Incertae Sedis; D_5__uncultured; D_6__uncultured bacterium
KC255253.1.1524	0.421946850335	0.0193576449156	0.907806771388	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 25; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
