Feature ID	Test stat.	pval	pval_fdr	pval_bon	taxonomy
EU445193.1.1524	0.406370215612	0.0250344604255	0.980950362144	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Nitrosomonadaceae; D_5__GOUTA6; D_6__uncultured bacterium
EU335234.1.1448	0.405187971251	0.025514899884	0.980950362144	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Hyphomicrobiaceae; D_5__Pedomicrobium; D_6__uncultured bacterium
KF453783.1.1526	0.401022085988	0.0272672845834	0.980950362144	1.0	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Bacillales; D_4__Planococcaceae; D_5__Lysinibacillus; D_6__Lysinibacillus fusiformis
FJ375367.1.1517	-0.400875999471	0.0273304451293	0.980950362144	1.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Weeksellaceae; D_5__Chryseobacterium; D_6__uncultured bacterium
HQ011748.1.1205	0.399597284891	0.0278883239398	0.980950362144	1.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Phycisphaerales; D_4__Phycisphaeraceae; D_5__SM1A02; D_6__uncultured bacterium
LGYZ01000005.74.1570	0.397298178364	0.0289143247196	0.980950362144	1.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Corynebacteriales; D_4__Nocardiaceae; D_5__Nocardia; Ambiguous_taxa
EF018579.1.1388	0.395979797464	0.0295161616322	0.980950362144	1.0	D_0__Bacteria; D_1__Nitrospirae; D_2__Nitrospira; D_3__Nitrospirales; D_4__Nitrospiraceae; D_5__Nitrospira; D_6__uncultured Nitrospira sp.
GQ339120.1.1450	0.395896130481	0.0295546908869	0.980950362144	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Hyphomicrobiaceae; D_5__Pedomicrobium; Ambiguous_taxa
FJ264659.1.1518	0.395320804933	0.0298207231562	0.980950362144	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__NB1-j; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
JQ428743.1.1452	0.39509183866	0.0299271289763	0.980950362144	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__uncultured; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
JQ978587.1.1530	0.394210982661	0.0303393159379	0.980950362144	1.0	D_0__Bacteria; D_1__Rokubacteria; D_2__NC10; D_3__Rokubacteriales; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
JF265790.1.1364	0.393085324931	0.0308726431988	0.980950362144	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Steroidobacterales; D_4__Steroidobacteraceae; D_5__uncultured; D_6__uncultured bacterium
FPLK01002212.16.1497	-0.392913551448	0.0309546821507	0.980950362144	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Rickettsiaceae; D_5__Candidatus Megaira; Ambiguous_taxa
HQ597808.1.1508	-0.392913551448	0.0309546821507	0.980950362144	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 6; D_3__uncultured Acidobacteria bacterium; D_4__uncultured Acidobacteria bacterium; D_5__uncultured Acidobacteria bacterium; D_6__uncultured Acidobacteria bacterium
FPLS01011053.21.1485	-0.392776659532	0.0310201862005	0.980950362144	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__SM2D12; D_5__metagenome; D_6__metagenome
AJGC01000002.46169.47714	0.392441964101	0.031180807066	0.980950362144	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Diplorickettsiales; D_4__Diplorickettsiaceae; D_5__Diplorickettsia; Ambiguous_taxa
HQ114200.1.1405	-0.390892655215	0.0319329901161	0.980950362144	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Acidobacteriia; D_3__Solibacterales; D_4__Solibacteraceae (Subgroup 3); D_5__Bryobacter; D_6__uncultured bacterium
HM445160.1.1344	0.390762893821	0.0319966393835	0.980950362144	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 15; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
JQ337772.1.1387	-0.389944819206	0.0324002450781	0.980950362144	1.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Microscillaceae; D_5__uncultured; D_6__uncultured bacterium
AB240377.1.1512	0.388649910375	0.0330473821377	0.980950362144	1.0	D_0__Bacteria; D_1__Latescibacteria; D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
JN559168.1.1519	0.385100596125	0.0348740268638	0.980950362144	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Blastocatellia (Subgroup 4); D_3__11-24; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
LN570637.1.1371	0.384235985385	0.0353309140432	0.980950362144	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__uncultured; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
HM445515.1.1349	0.384235113748	0.0353313770278	0.980950362144	1.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Gemmatales; D_4__Gemmataceae; D_5__uncultured; D_6__uncultured bacterium
KY190707.1.1459	-0.383611073071	0.0356640839549	0.980950362144	1.0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Verrucomicrobiales; D_4__Verrucomicrobiaceae; D_5__Verrucomicrobium; D_6__uncultured bacterium
JN615822.1.1372	0.383482494424	0.0357329432889	0.980950362144	1.0	D_0__Bacteria; D_1__Nitrospirae; D_2__Nitrospira; D_3__Nitrospirales; D_4__Nitrospiraceae; D_5__Nitrospira; D_6__uncultured bacterium
EU135464.1.1366	0.382772136053	0.0361152728124	0.980950362144	1.0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Pedosphaerales; D_4__Pedosphaeraceae; D_5__uncultured bacterium; D_6__uncultured bacterium
FPLS01024945.16.1506	-0.381815573975	0.0366352289035	0.980950362144	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Bdellovibrionales; D_4__Bdellovibrionaceae; D_5__Bdellovibrio; D_6__metagenome
KJ540845.1.1483	-0.381815573975	0.0366352289035	0.980950362144	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Haliangiaceae; D_5__Haliangium; D_6__uncultured Myxococcales bacterium
JQ427463.1.1513	0.380555555556	0.0373291630801	0.980950362144	1.0	D_0__Bacteria; D_1__Gemmatimonadetes; D_2__BD2-11 terrestrial group; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
AY289367.1.1457	0.380511465033	0.037353632205	0.980950362144	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Blastocatellia (Subgroup 4); D_3__Pyrinomonadales; D_4__Pyrinomonadaceae; D_5__RB41; D_6__uncultured soil bacterium
KF771440.1.1482	-0.37861408301	0.0384187135305	0.980950362144	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Rhodocyclaceae; D_5__Uliginosibacterium; Ambiguous_taxa
FJ889269.1.1465	0.378307681137	0.0385929378129	0.980950362144	1.0	D_0__Bacteria; D_1__Gemmatimonadetes; D_2__Gemmatimonadetes; D_3__Gemmatimonadales; D_4__Gemmatimonadaceae; D_5__uncultured; D_6__uncultured Gemmatimonadales bacterium
EF019421.1.1386	0.378206827067	0.0386504211465	0.980950362144	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Blastocatellia (Subgroup 4); D_3__11-24; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
DQ297995.1.1449	0.377756877367	0.0389077013961	0.980950362144	1.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Phycisphaerales; D_4__Phycisphaeraceae; D_5__uncultured; D_6__uncultured soil bacterium
ABSQ01001477.375.1869	-0.377349331716	0.0391419005882	0.980950362144	1.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Thermoleophilia; D_3__Gaiellales; D_4__uncultured; D_5__freshwater sediment metagenome; D_6__freshwater sediment metagenome
KX097132.1.1522	0.376767043434	0.0394784463542	0.980950362144	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Eel-36e1D6; D_5__uncultured bacterium; D_6__uncultured bacterium
KP322638.1.1551	-0.376538102102	0.0396113914917	0.980950362144	1.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Micrococcales; D_4__Micrococcaceae; D_5__Kocuria; D_6__Kocuria rosea
HM186689.1.1335	0.375291381994	0.0403415667899	0.980950362144	1.0	D_0__Bacteria; D_1__Chloroflexi; D_2__JG30-KF-CM66; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
JN607036.1.1362	0.374749719474	0.0406620933644	0.980950362144	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 22; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
JF809781.1.1421	0.374236238571	0.0409677930295	0.980950362144	1.0	D_0__Bacteria; D_1__Omnitrophicaeota; D_2__Omnitrophia; D_3__Omnitrophales; D_4__Omnitrophaceae; D_5__Candidatus Omnitrophus; D_6__uncultured bacterium
EU134499.1.1347	0.373735978097	0.0412673599448	0.980950362144	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__BIrii41; D_5__uncultured bacterium; D_6__uncultured bacterium
FBST01000087.2540.4064	0.373565895236	0.0413696011973	0.980950362144	1.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Micrococcales; D_4__Microbacteriaceae; D_5__Microbacterium; D_6__Klebsiella pneumoniae
HM126777.1.1451	-0.373439514121	0.04144570124	0.980950362144	1.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__Rhodopirellula; Ambiguous_taxa
DQ228402.1.1456	0.372324946855	0.0421216158953	0.980950362144	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Elsterales; D_4__uncultured; D_5__uncultured bacterium; D_6__uncultured bacterium
JQ425980.1.1517	0.372104203768	0.042256505297	0.980950362144	1.0	D_0__Bacteria; D_1__Gemmatimonadetes; D_2__S0134 terrestrial group; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
HM749668.1.1381	0.37194585298	0.0423534777121	0.980950362144	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 22; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
FM213046.1.1528	0.37194585298	0.0423534777121	0.980950362144	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Xanthomonadales; D_4__Xanthomonadaceae; D_5__Pseudoxanthomonas; D_6__uncultured bacterium
KJ540718.1.1480	0.37194585298	0.0423534777121	0.980950362144	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Blastocatellia (Subgroup 4); D_3__Pyrinomonadales; D_4__Pyrinomonadaceae; D_5__RB41; D_6__uncultured Acidobacteria bacterium
EU117173.1.1418	0.37194585298	0.0423534777121	0.980950362144	1.0	D_0__Bacteria; D_1__Rokubacteria; D_2__NC10; D_3__Rokubacteriales; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
HM749709.1.1346	0.371645132403	0.0425381175317	0.980950362144	1.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Acidimicrobiia; D_3__IMCC26256; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
KJ782955.1.1522	0.371365666039	0.0427102741246	0.980950362144	1.0	D_0__Bacteria; D_1__Planctomycetes; D_2__OM190; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
KF712611.1.1464	0.370862306037	0.0430217343414	0.980950362144	1.0	D_0__Bacteria; D_1__Chloroflexi; D_2__JG30-KF-CM66; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
HM445421.1.1483	0.370809924355	0.0430542483822	0.980950362144	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 20; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
AF479551.1.1518	-0.370153274425	0.0434634801015	0.980950362144	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria; D_5__Acanthamoeba sp.; D_6__Acanthamoeba sp.
KF956404.1.1425	-0.369466753333	0.0438945871395	0.980950362144	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Midichloriaceae; D_5__Candidatus Jidaibacter; D_6__uncultured Acanthamoeba
KF712571.1.1452	0.368964027761	0.0442124010052	0.980950362144	1.0	D_0__Bacteria; D_1__Gemmatimonadetes; D_2__Gemmatimonadetes; D_3__Gemmatimonadales; D_4__Gemmatimonadaceae; D_5__uncultured; D_6__uncultured bacterium
JX222103.1.1493	0.368932393686	0.0442324596883	0.980950362144	1.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Peptococcaceae; D_5__uncultured; D_6__uncultured bacterium
GQ302540.1.1439	0.368932393686	0.0442324596883	0.980950362144	1.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Ignavibacteria; D_3__SJA-28; D_4__uncultured Chlorobi bacterium; D_5__uncultured Chlorobi bacterium; D_6__uncultured Chlorobi bacterium
EU134513.1.1361	0.368811832087	0.0443089714096	0.980950362144	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__P3OB-42; D_5__uncultured bacterium; D_6__uncultured bacterium
KM978238.1.1533	-0.368517707463	0.0444960665887	0.980950362144	1.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Propionibacteriales; D_4__Nocardioidaceae; D_5__Nocardioides; D_6__uncultured actinobacterium
FLYJ01005362.259.1769	-0.368517707463	0.0444960665887	0.980950362144	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae; D_5__Noviherbaspirillum; D_6__hot springs metagenome
EF516829.1.1452	0.367906771013	0.0448866680406	0.980950362144	1.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__uncultured; D_6__uncultured bacterium
KJ081640.1.1535	0.36700716344	0.0454667175641	0.980950362144	1.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Streptomycetales; D_4__Streptomycetaceae; D_5__Streptomyces; D_6__uncultured actinobacterium
KC442364.1.1375	-0.366850704309	0.0455681959658	0.980950362144	1.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Hymenobacteraceae; D_5__Adhaeribacter; Ambiguous_taxa
EU135279.1.1403	0.36683880257	0.0455759226127	0.980950362144	1.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Gemmatales; D_4__Gemmataceae; D_5__uncultured; D_6__uncultured bacterium
MHEU01000023.3870.5410	0.366402872839	0.045859637308	0.980950362144	1.0	D_0__Bacteria; D_1__Nitrospirae; D_2__Nitrospira; D_3__Nitrospirales; D_4__Nitrospiraceae; D_5__Nitrospira; Ambiguous_taxa
JQ978517.1.1500	0.366214828335	0.0459824477193	0.980950362144	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 18; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
GQ487970.1.1498	0.364460320613	0.0471407494517	0.980950362144	1.0	D_0__Bacteria; D_1__Dependentiae; D_2__Babeliae; D_3__Babeliales; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
HM186049.1.1342	0.364460320613	0.0471407494517	0.980950362144	1.0	D_0__Bacteria; D_1__Fibrobacteres; D_2__Fibrobacteria; D_3__Fibrobacterales; D_4__Fibrobacteraceae; D_5__possible genus 04; D_6__uncultured bacterium
EU135125.1.1346	0.364460320613	0.0471407494517	0.980950362144	1.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__uncultured; D_6__uncultured bacterium
HM066343.1.1509	0.364238909805	0.0472885277851	0.980950362144	1.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__CCM11a; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
AY043958.1.1480	0.364238909805	0.0472885277851	0.980950362144	1.0	D_0__Bacteria; D_1__Dependentiae; D_2__Babeliae; D_3__Babeliales; D_4__Vermiphilaceae; D_5__uncultured Candidatus Dependentiae bacterium; D_6__uncultured Candidatus Dependentiae bacterium
FPLL01006816.11.1505	-0.364041450951	0.047420624839	0.980950362144	1.0	D_0__Bacteria; D_1__Armatimonadetes; D_2__Fimbriimonadia; D_3__Fimbriimonadales; D_4__Fimbriimonadaceae; D_5__metagenome; D_6__metagenome
Z95723.1.1545	0.363479332123	0.0477982532634	0.980950362144	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Blastocatellia (Subgroup 4); D_3__11-24; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
EF019262.1.1417	0.362284418655	0.0486087913231	0.980950362144	1.0	D_0__Bacteria; D_1__Omnitrophicaeota; D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
KX753206.1.1514	0.362284418655	0.0486087913231	0.980950362144	1.0	D_0__Bacteria; D_1__Latescibacteria; D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
JQ885666.1.1451	0.362284418655	0.0486087913231	0.980950362144	1.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Micromonosporales; D_4__Micromonosporaceae; Ambiguous_taxa; Ambiguous_taxa
AH012920.32772.34324	0.362178909272	0.0486808729357	0.980950362144	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Blastocatellia (Subgroup 4); D_3__Pyrinomonadales; D_4__Pyrinomonadaceae; D_5__RB41; Ambiguous_taxa
JF177171.1.1343	-0.35957325998	0.0504876033093	0.980950362144	1.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Acidimicrobiia; D_3__Microtrichales; D_4__Ilumatobacteraceae; D_5__uncultured; D_6__uncultured bacterium
HQ645204.1.1501	0.359477315606	0.0505551129415	0.980950362144	1.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Sphingobacteriales; D_4__NS11-12 marine group; D_5__uncultured bacterium; D_6__uncultured bacterium
FR687541.1.1483	0.358421331916	0.0513027904869	0.980950362144	1.0	D_0__Bacteria; D_1__Gemmatimonadetes; D_2__Gemmatimonadetes; D_3__Gemmatimonadales; D_4__Gemmatimonadaceae; D_5__uncultured; D_6__uncultured bacterium
KJ623645.1.1486	-0.357663426443	0.051844698391	0.980950362144	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Blastocatellia (Subgroup 4); D_3__Blastocatellales; D_4__Blastocatellaceae; D_5__Blastocatella; D_6__uncultured bacterium
EF492943.1.1524	0.356849545041	0.052431573619	0.980950362144	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 22; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
KF836196.1.1465	0.356788424417	0.0524758540685	0.980950362144	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodovibrionales; D_4__Fodinicurvataceae; D_5__uncultured; D_6__uncultured bacterium
EF558966.1.1492	0.356729678005	0.0525184418323	0.980950362144	1.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Heliobacteriaceae; D_5__Hydrogenispora; D_6__uncultured bacterium
