Feature ID	Test stat.	pval	pval_fdr	pval_bon	taxonomy
GQ262835.1.1489	0.43528751169	0.0153719568542	0.712206127953	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Nitrosomonadaceae; D_5__MND1; D_6__uncultured bacterium
KY190534.1.1445	-0.435199310349	0.0153959027261	0.712206127953	1.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Acidimicrobiia; D_3__uncultured; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
DQ228402.1.1456	0.434228289416	0.0156615524204	0.712206127953	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Elsterales; D_4__uncultured; D_5__uncultured bacterium; D_6__uncultured bacterium
JQ425980.1.1517	0.434019111065	0.0157192675054	0.712206127953	1.0	D_0__Bacteria; D_1__Gemmatimonadetes; D_2__S0134 terrestrial group; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
KP322638.1.1551	-0.433760113776	0.0157909694872	0.712206127953	1.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Micrococcales; D_4__Micrococcaceae; D_5__Kocuria; D_6__Kocuria rosea
EF559008.1.1441	0.433322321013	0.0159127787429	0.712206127953	1.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Family XI; D_5__Tepidimicrobium; D_6__uncultured bacterium
CZJS01000138.63.1562	-0.423585495194	0.0188270048375	0.712206127953	1.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Micrococcales; D_4__Microbacteriaceae; D_5__Pseudoclavibacter; Ambiguous_taxa
KF453783.1.1526	0.42326676079	0.0189292817654	0.712206127953	1.0	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Bacillales; D_4__Planococcaceae; D_5__Lysinibacillus; D_6__Lysinibacillus fusiformis
HQ190330.1.1463	0.418259225611	0.0205963532508	0.712206127953	1.0	D_0__Bacteria; D_1__Chloroflexi; D_2__TK10; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
HM186689.1.1335	0.417506159088	0.0208570544379	0.712206127953	1.0	D_0__Bacteria; D_1__Chloroflexi; D_2__JG30-KF-CM66; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
FPLS01011053.21.1485	-0.415887764389	0.0214263795374	0.712206127953	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__SM2D12; D_5__metagenome; D_6__metagenome
KC329596.1.1501	0.414517198362	0.0219183102492	0.712206127953	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Diplorickettsiales; D_4__Diplorickettsiaceae; D_5__Aquicella; D_6__uncultured Aquicella sp.
FPLL01006816.11.1505	-0.412951284926	0.0224915046673	0.712206127953	1.0	D_0__Bacteria; D_1__Armatimonadetes; D_2__Fimbriimonadia; D_3__Fimbriimonadales; D_4__Fimbriimonadaceae; D_5__metagenome; D_6__metagenome
EU117173.1.1418	0.412081030768	0.0228152596788	0.712206127953	1.0	D_0__Bacteria; D_1__Rokubacteria; D_2__NC10; D_3__Rokubacteriales; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
JX133340.1.1517	-0.411755750312	0.0229372344404	0.712206127953	1.0	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Bacillales; D_4__Bacillaceae; D_5__Bacillus; Ambiguous_taxa
HM445421.1.1483	0.411550530974	0.0230144590089	0.712206127953	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 20; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
MEVL01000015.4457.6018	0.410135901369	0.023552521206	0.712206127953	1.0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Methylacidiphilales; D_4__Methylacidiphilaceae; D_5__uncultured; Ambiguous_taxa
KC554506.1.1520	0.409533581771	0.0237846777011	0.712206127953	1.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Acidimicrobiia; D_3__IMCC26256; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
KF712764.1.1481	0.408426216965	0.0242163144871	0.712206127953	1.0	D_0__Bacteria; D_1__Gemmatimonadetes; D_2__Gemmatimonadetes; D_3__Gemmatimonadales; D_4__Gemmatimonadaceae; D_5__uncultured; D_6__uncultured bacterium
JQ427463.1.1513	0.408194246489	0.0243075289115	0.712206127953	1.0	D_0__Bacteria; D_1__Gemmatimonadetes; D_2__BD2-11 terrestrial group; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
ALKF01000176.87234.88764	0.405688881883	0.0253104423441	0.712206127953	1.0	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Bacillales; D_4__Paenibacillaceae; D_5__Paenibacillus; Ambiguous_taxa
AY043958.1.1480	0.405289688726	0.0254732745087	0.712206127953	1.0	D_0__Bacteria; D_1__Dependentiae; D_2__Babeliae; D_3__Babeliales; D_4__Vermiphilaceae; D_5__uncultured Candidatus Dependentiae bacterium; D_6__uncultured Candidatus Dependentiae bacterium
FPLS01061232.14.1387	-0.404776358347	0.0256839016303	0.712206127953	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Diplorickettsiales; D_4__Diplorickettsiaceae; D_5__uncultured; D_6__metagenome
KJ540668.1.1436	0.40376305192	0.0261037889109	0.712206127953	1.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Tepidisphaerales; D_4__WD2101 soil group; D_5__uncultured bacterium; D_6__uncultured bacterium
EU134513.1.1361	0.403470032671	0.0262262315414	0.712206127953	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__P3OB-42; D_5__uncultured bacterium; D_6__uncultured bacterium
EU881113.1.1528	0.402781002389	0.0265159732825	0.712206127953	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__NB1-j; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
AM085462.1.1521	0.402737737729	0.0265342518233	0.712206127953	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 25; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
EF019928.1.1403	0.402209486082	0.0267582461707	0.712206127953	1.0	D_0__Bacteria; D_1__Latescibacteria; D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
JF809781.1.1421	0.401673239628	0.0269871814537	0.712206127953	1.0	D_0__Bacteria; D_1__Omnitrophicaeota; D_2__Omnitrophia; D_3__Omnitrophales; D_4__Omnitrophaceae; D_5__Candidatus Omnitrophus; D_6__uncultured bacterium
FPLS01002639.9.1549	0.401364484559	0.027119707469	0.712206127953	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__NB1-j; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
AY532586.1.1502	0.400352272783	0.0275578441057	0.712206127953	1.0	D_0__Bacteria; D_1__Nitrospirae; D_2__Nitrospira; D_3__Nitrospirales; D_4__Nitrospiraceae; D_5__Nitrospira; Ambiguous_taxa
HQ697464.1.1502	0.399502455134	0.0279300573136	0.712206127953	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Acidiferrobacterales; D_4__Acidiferrobacteraceae; D_5__Sulfurifustis; D_6__uncultured bacterium
HM126777.1.1451	-0.399282109067	0.0280272221871	0.712206127953	1.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__Rhodopirellula; Ambiguous_taxa
AF507704.1.1442	0.398530391941	0.0283607439609	0.712206127953	1.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__Tepidisphaerales; D_4__WD2101 soil group; Ambiguous_taxa; Ambiguous_taxa
EF018579.1.1388	0.397953631158	0.0286187909737	0.712206127953	1.0	D_0__Bacteria; D_1__Nitrospirae; D_2__Nitrospira; D_3__Nitrospirales; D_4__Nitrospiraceae; D_5__Nitrospira; D_6__uncultured Nitrospira sp.
HM187314.1.1502	0.397324094949	0.0289025931161	0.712206127953	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 22; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
FQ659408.1.1320	0.396904277383	0.0290931007847	0.712206127953	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Acidobacteriia; D_3__Solibacterales; D_4__Solibacteraceae (Subgroup 3); D_5__Candidatus Solibacter; D_6__uncultured soil bacterium
AJ518791.1.1293	0.396506983759	0.0292743117346	0.712206127953	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__bacteriap25; D_5__uncultured delta proteobacterium; D_6__uncultured delta proteobacterium
AB286621.1.1378	0.39523642267	0.0298599022537	0.712206127953	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Caulobacterales; D_4__Hyphomonadaceae; D_5__SWB02; D_6__uncultured bacterium
KJ782242.1.1511	0.395068386181	0.0299380449892	0.712206127953	1.0	D_0__Bacteria; D_1__Gemmatimonadetes; D_2__Gemmatimonadetes; D_3__Gemmatimonadales; D_4__Gemmatimonadaceae; D_5__uncultured; Ambiguous_taxa
AM490728.1.1465	0.393805539361	0.0305305567407	0.712206127953	1.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__SBR1031; D_4__A4b; D_5__uncultured bacterium; D_6__uncultured bacterium
JX222103.1.1493	0.392921384669	0.030950937224	0.712206127953	1.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Peptococcaceae; D_5__uncultured; D_6__uncultured bacterium
GQ302540.1.1439	0.392921384669	0.030950937224	0.712206127953	1.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Ignavibacteria; D_3__SJA-28; D_4__uncultured Chlorobi bacterium; D_5__uncultured Chlorobi bacterium; D_6__uncultured Chlorobi bacterium
KT905717.1.1518	0.392388666056	0.0312064460262	0.712206127953	1.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Acidimicrobiia; D_3__Actinomarinales; D_4__uncultured; D_5__uncultured bacterium; D_6__uncultured bacterium
EU939394.1.1544	0.391719056465	0.031529996493	0.712206127953	1.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Clostridiaceae 2; D_5__Alkaliphilus; Ambiguous_taxa
KC442364.1.1375	-0.390839740522	0.0319589331067	0.712206127953	1.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Hymenobacteraceae; D_5__Adhaeribacter; Ambiguous_taxa
EU193066.1.1464	0.390176438821	0.0322855637924	0.712206127953	1.0	D_0__Bacteria; D_1__Gemmatimonadetes; D_2__Gemmatimonadetes; D_3__Gemmatimonadales; D_4__Gemmatimonadaceae; D_5__uncultured; Ambiguous_taxa
AH012920.32772.34324	0.388942143186	0.0329004461043	0.712206127953	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Blastocatellia (Subgroup 4); D_3__Pyrinomonadales; D_4__Pyrinomonadaceae; D_5__RB41; Ambiguous_taxa
EU135464.1.1366	0.38882366794	0.0329599532052	0.712206127953	1.0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Pedosphaerales; D_4__Pedosphaeraceae; D_5__uncultured bacterium; D_6__uncultured bacterium
HM224437.1.1445	-0.388583411316	0.0330808910121	0.712206127953	1.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Cyclobacteriaceae; D_5__uncultured; D_6__uncultured Bacteroidetes bacterium
JF177171.1.1343	-0.388544775058	0.0331003722377	0.712206127953	1.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Acidimicrobiia; D_3__Microtrichales; D_4__Ilumatobacteraceae; D_5__uncultured; D_6__uncultured bacterium
JN607065.1.1367	0.388012023577	0.0333699289787	0.712206127953	1.0	D_0__Bacteria; D_1__Planctomycetes; D_2__OM190; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
FPLL01008359.26.1524	-0.387557535207	0.0336012646314	0.712206127953	1.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Acidimicrobiia; D_3__Microtrichales; D_4__Ilumatobacteraceae; D_5__Ilumatobacter; Ambiguous_taxa
KJ081626.1.1523	-0.386758227942	0.0340112064313	0.712206127953	1.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Amoebophilaceae; D_5__Candidatus Amoebophilus; D_6__uncultured Bacteroidetes bacterium
FN667141.1.1504	-0.386591482473	0.0340972244318	0.712206127953	1.0	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__uncultured; D_4__uncultured compost bacterium; D_5__uncultured compost bacterium; D_6__uncultured compost bacterium
KF836196.1.1465	0.386112235171	0.0343454137971	0.712206127953	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodovibrionales; D_4__Fodinicurvataceae; D_5__uncultured; D_6__uncultured bacterium
KC541421.1.1508	0.385329891161	0.034753650632	0.712206127953	1.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Gracilibacteraceae; D_5__Lutispora; D_6__uncultured bacterium
EU445193.1.1524	0.385025271776	0.0349136430928	0.712206127953	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Nitrosomonadaceae; D_5__GOUTA6; D_6__uncultured bacterium
KR007625.1.1499	0.384429618524	0.0352281818698	0.712206127953	1.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Pseudonocardiales; D_4__Pseudonocardiaceae; D_5__Crossiella; Ambiguous_taxa
JF833914.1.1495	0.384130084545	0.0353872002595	0.712206127953	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__A21b; Ambiguous_taxa; Ambiguous_taxa
KJ081640.1.1535	0.384023287263	0.035444034956	0.712206127953	1.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Streptomycetales; D_4__Streptomycetaceae; D_5__Streptomyces; D_6__uncultured actinobacterium
JX223229.1.1508	0.383926316231	0.0354957030838	0.712206127953	1.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Thermoleophilia; D_3__Gaiellales; D_4__uncultured; D_5__uncultured bacterium; D_6__uncultured bacterium
EU133544.1.1300	0.383197477771	0.0358859577046	0.712206127953	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Sneathiellales; D_4__Sneathiellaceae; D_5__uncultured; D_6__uncultured bacterium
KM205519.1.1483	0.381615540556	0.0367447064056	0.712206127953	1.0	D_0__Bacteria; D_1__Latescibacteria; D_2__uncultured soil bacterium; D_3__uncultured soil bacterium; D_4__uncultured soil bacterium; D_5__uncultured soil bacterium; D_6__uncultured soil bacterium
KJ192041.1.1511	-0.381536903823	0.0367878148558	0.712206127953	1.0	D_0__Bacteria; D_1__Elusimicrobia; D_2__Lineage IIa; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
HQ119699.1.1443	-0.381107005146	0.0370241925983	0.712206127953	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Tistrellales; D_4__Geminicoccaceae; D_5__Candidatus Alysiosphaera; D_6__uncultured bacterium
FPLL01003951.11.1475	0.380281183227	0.0374816391082	0.712206127953	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__uncultured; D_4__metagenome; D_5__metagenome; D_6__metagenome
KC255328.1.1461	0.379785715958	0.0377582314569	0.712206127953	1.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__uncultured; Ambiguous_taxa
GQ495390.1.1519	-0.379428084898	0.037958878544	0.712206127953	1.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Chitinophagaceae; D_5__Segetibacter; D_6__uncultured bacterium
FR687499.1.1527	0.378997725442	0.0382014461162	0.712206127953	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Blastocatellia (Subgroup 4); D_3__Pyrinomonadales; D_4__Pyrinomonadaceae; D_5__RB41; Ambiguous_taxa
JN697805.1.1385	0.378927665446	0.038241050392	0.712206127953	1.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Gemmatales; D_4__Gemmataceae; D_5__uncultured; D_6__uncultured bacterium
JN023903.1.1440	0.378159581047	0.0386773729981	0.712206127953	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
KP299830.1.1523	0.377842959105	0.0388583757207	0.712206127953	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfarculales; D_4__Desulfarculaceae; D_5__uncultured; D_6__uncultured bacterium
HQ597808.1.1508	-0.377804286659	0.0388805292961	0.712206127953	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 6; D_3__uncultured Acidobacteria bacterium; D_4__uncultured Acidobacteria bacterium; D_5__uncultured Acidobacteria bacterium; D_6__uncultured Acidobacteria bacterium
EU881142.1.1525	0.377773528443	0.0388981563121	0.712206127953	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__NB1-j; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
EF018675.1.1402	0.377449810266	0.0390840567292	0.712206127953	1.0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Methylacidiphilales; D_4__Methylacidiphilaceae; D_5__uncultured; D_6__uncultured bacterium
HE650102.1.1432	0.377392841495	0.0391168444285	0.712206127953	1.0	D_0__Bacteria; D_1__Armatimonadetes; D_2__Fimbriimonadia; D_3__Fimbriimonadales; D_4__Fimbriimonadaceae; D_5__uncultured bacterium; D_6__uncultured bacterium
JF796781.1.1339	0.377296226781	0.0391724995176	0.712206127953	1.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Acidimicrobiia; D_3__IMCC26256; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
JF181392.1.1376	-0.377057851515	0.039310083439	0.712206127953	1.0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Pedosphaerales; D_4__Pedosphaeraceae; D_5__uncultured bacterium; D_6__uncultured bacterium
JN672155.1.1313	0.376914017255	0.0393932851002	0.712206127953	1.0	D_0__Bacteria; D_1__Planctomycetes; D_2__OM190; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
HM749668.1.1381	0.376870674511	0.0394183841617	0.712206127953	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 22; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
EF019493.1.1378	0.376535436749	0.0396129413268	0.712206127953	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__AT-s3-28; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
DQ158104.1.1505	-0.376225443534	0.0397935211255	0.712206127953	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae; D_5__Noviherbaspirillum; D_6__uncultured bacterium
EF019989.1.1403	0.375903054792	0.0399820098164	0.712206127953	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Blastocatellia (Subgroup 4); D_3__Elev-16S-573; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
AJGC01000002.46169.47714	0.374440234592	0.040846128493	0.712206127953	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Diplorickettsiales; D_4__Diplorickettsiaceae; D_5__Diplorickettsia; Ambiguous_taxa
FBST01000087.2540.4064	0.374438159993	0.040847364363	0.712206127953	1.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Micrococcales; D_4__Microbacteriaceae; D_5__Microbacterium; D_6__Klebsiella pneumoniae
