#OTU ID	515rcbc32	515rcbc25	515rcbc16	515rcbc34	515rcbc29	515rcbc11	515rcbc31	515rcbc33	515rcbc10	515rcbc9	515rcbc8	515rcbc12	515rcbc27	515rcbc19	515rcbc30	515rcbc23	515rcbc22	515rcbc28	515rcbc37	515rcbc17	515rcbc14	515rcbc35	515rcbc18	515rcbc13	515rcbc36	515rcbc15	515rcbc24	515rcbc21	515rcbc26	515rcbc20
D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosotaleales;D_4__Nitrosotaleaceae	0.0	7.90270193379e-05	0.00105660638814	0.0	2.40038406145e-05	0.0	0.000866815040412	1.90458051614e-05	0.0	0.0	0.00602910109426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.67518217606e-05	2.73022633576e-05	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__AT-s3-28;D_3__uncultured actinobacterium;D_4__uncultured actinobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.80909803645e-06	0.0	0.0	0.0	0.0	0.0	6.41782615393e-06	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__AT-s3-28;D_3__uncultured bacterium;D_4__uncultured bacterium	0.000248573404807	6.32216154703e-05	8.66070809949e-05	0.000111994624258	0.000114018242919	0.000213614354885	0.000140564601148	0.000142843538711	8.75651950241e-05	0.000120510966498	0.000213629566332	5.71436254605e-05	0.0003108003108	0.000182764619477	0.000154872967292	9.36166798176e-05	9.42993557865e-05	0.000225565214374	0.000143917103748	0.000194031229788	0.000136204852098	0.000237841755952	0.000193800156802	0.000100510930564	2.73022633576e-05	0.000205653604547	0.000193688967799	0.000128120809382	8.9849566155e-05	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__AT-s3-28;D_3__unidentified;D_4__unidentified	2.16150786789e-05	0.0	0.0	3.19984640737e-05	4.8007681229e-05	0.0	0.0	9.52290258071e-06	0.0	0.0	0.0	2.68911178638e-06	2.82545737091e-05	0.0	0.0	0.0	4.96312398876e-06	0.0	0.0	0.0	2.40361503702e-05	1.13257979025e-05	1.76181960729e-05	0.0	5.46045267153e-05	3.73915644631e-05	1.61407473166e-05	2.56241618764e-05	1.28356523079e-05	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales;D_4__Acidobacteriaceae (Subgroup 1)	0.00226958326128	0.0119567880258	0.0068361855932	6.39969281474e-05	0.00013202112338	0.000813768970989	0.00327203154894	0.000228549661937	0.000695048735504	0.0	0.0031807068765	4.3025788582e-05	1.41272868546e-05	0.00249101407288	0.0	5.349524561e-05	0.000114151851742	3.47023406729e-05	0.0	3.69583294835e-05	8.01205012339e-06	4.53031916098e-05	0.0	0.0	0.000737161110656	9.34789111576e-06	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales;D_4__Koribacteraceae	0.000237765865468	0.0029477078213	0.000207856994388	0.0	3.00048007681e-05	0.000213614354885	0.000195228612705	0.000352347395486	8.75651950241e-05	0.0	0.000498468988108	1.74792266115e-05	0.0	0.00010830495969	0.000110623548066	0.0	3.97049919101e-05	0.0	1.59907893054e-05	9.23958237088e-06	8.01205012339e-06	0.0	0.0	1.67518217606e-05	0.0	0.0	0.0	8.54138729212e-06	6.41782615393e-06	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales;D_4__uncultured	0.0303799930832	0.0593888050324	0.00812374419733	0.000127993856295	0.000888142102736	0.00518777719006	0.00911327164109	0.0012855918484	0.0018443419202	0.000451916124367	0.059768805336	8.67238551107e-05	8.47637211274e-05	0.00188179867462	0.000228621999336	0.000387840530673	0.000153856843652	0.000121458192355	0.000431751311245	7.3916658967e-05	0.000216325353331	0.000169886968537	0.0	0.000117262752324	0.000300324896934	1.86957822315e-05	3.22814946332e-05	2.56241618764e-05	2.56713046157e-05	0.00459418070444
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Solibacterales;D_4__Solibacteraceae (Subgroup 3)	0.0153250907833	0.0252886461881	0.00846439871591	0.00275186791034	0.00376860297648	0.00763925621516	0.00669243684354	0.00476145129035	0.00434542280307	0.00405218124849	0.0187756652187	0.00774934789039	0.0032634032634	0.00745950409867	0.00240421844463	0.00686076524949	0.00333521932045	0.003713150452	0.0038857618012	0.00205118728633	0.00334903695158	0.00270686569869	0.00218465631304	0.0033168607086	0.00543315040817	0.00284175889919	0.00309364323568	0.00352759295165	0.00198952610772	0.00459418070444
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Subgroup 13;Ambiguous_taxa	0.000432301573578	0.000260789163815	0.000155892745791	4.79976961106e-05	4.20067210754e-05	4.06884485495e-05	2.34274335247e-05	9.52290258071e-06	7.11467209571e-05	4.51916124367e-05	0.00306202378409	6.25218490333e-05	0.0	4.06143598838e-05	5.16243224308e-05	0.0	4.46681158989e-05	2.60267555047e-05	0.0	3.69583294835e-05	4.80723007403e-05	7.92805853172e-05	0.000105709176437	0.000134014574085	5.46045267153e-05	4.67394555788e-05	6.99432383719e-05	9.39552602134e-05	3.20891307696e-05	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Subgroup 13;D_4__uncultured Acidobacteria bacterium	0.0	1.58054038676e-05	0.0	0.0	6.00096015362e-06	0.0	0.0	0.0	0.0	0.0	4.74732369627e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Subgroup 13;D_4__uncultured bacterium	0.000140498011413	0.000244983759948	2.30952215987e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00232618861117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Subgroup 13;D_4__uncultured forest soil bacterium	0.0	8.69297212717e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.49464739253e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Subgroup 2;Ambiguous_taxa	0.00130771226007	0.00501031302602	0.00148386798771	0.000239988480553	0.00021603456553	0.00053912194328	0.000593494982625	0.0005428054471	0.00110003776249	0.000120510966498	0.00436753780056	0.000135127867265	7.06364342728e-05	0.000243686159303	7.3749032044e-06	0.000120364302623	9.42993557865e-05	7.8080266514e-05	6.39631572214e-05	7.3916658967e-05	8.81325513572e-05	0.000101932181122	4.40454901823e-05	0.000100510930564	5.46045267153e-05	9.34789111576e-06	3.76617437387e-05	5.12483237527e-05	5.13426092314e-05	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Subgroup 2;D_4__metagenome	0.0	1.58054038676e-05	5.77380539966e-06	0.0	0.0	1.01721121374e-05	0.0	0.0	0.0	1.50638708122e-05	2.37366184813e-05	6.05050151935e-06	0.0	6.76905998064e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.73022633576e-05	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Subgroup 2;D_4__uncultured Acidobacteria bacterium	0.0	1.58054038676e-05	2.30952215987e-05	0.0	0.0	0.0	3.12365780329e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.73022633576e-05	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Subgroup 2;D_4__uncultured bacterium	0.00333952965589	0.00718355605782	0.00219981985727	0.000383981568885	0.000294047047528	0.000895145868088	0.00146811916755	0.000923721550329	0.000733358508327	0.000451916124367	0.0129839303093	0.000261516121225	0.000183654729109	0.000304607699129	0.000420369482651	0.000227354793843	0.000272971819382	0.000225565214374	0.000303824996802	0.000295666635868	0.000296445854565	0.000407728724489	0.000255463843057	0.000368540078734	0.000163813580146	0.000149566257852	0.000312054448121	0.000145203583966	0.000160445653848	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Subgroup 2;D_4__uncultured forest soil bacterium	0.000291803562165	0.0029477078213	0.000767916118155	0.0	7.20115218435e-05	3.05163364121e-05	0.000226465190738	9.52290258071e-06	7.11467209571e-05	0.0	0.011393576871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.73022633576e-05	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Aminicenantia;D_3__Aminicenantales;Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0945649378e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__11-24;Ambiguous_taxa	0.000151305550752	0.000260789163815	0.00181297489549	0.00892757147657	0.00850336053769	0.000101721121374	0.00177267580337	0.00174269117227	0.00492554222011	0.00305796577489	0.0	0.00590461720494	0.004662004662	0.00382451888906	0.00539105424241	0.00341032190764	0.00571751883506	0.00582131764788	0.00230267365997	0.00485078074471	0.00371759125725	0.0239314109679	0.0108263814868	0.0131334282603	0.000436836213722	0.00491699072689	0.00632717294811	0.0142811995524	0.0126238640448	0.00306278713629
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__11-24;D_4__uncultured Acidobacteria bacterium	9.7267854055e-05	0.000102735125139	4.04166377976e-05	0.000703966209622	0.000642102736438	3.05163364121e-05	9.37097340986e-05	0.00215217598324	0.000640320488614	3.01277416245e-05	0.0	0.001825234625	0.00127145581691	0.000324914879071	0.000272871418563	8.02428684151e-05	0.00311684186494	0.00145749830826	7.99539465268e-05	0.000258708306385	0.00206710893183	0.00363558112669	0.000660682352734	0.000720328335707	2.73022633576e-05	0.000401959317978	0.000683291636403	0.000452693526483	0.000757303486163	0.00306278713629
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__11-24;D_4__uncultured Acidobacterium sp.	1.08075393394e-05	0.0	1.15476107993e-05	0.000127993856295	0.000582093134902	0.000183098018473	7.80914450822e-06	8.57061232264e-05	0.000125874967847	4.51916124367e-05	0.0	5.64713475139e-05	2.82545737091e-05	5.41524798451e-05	0.000176997676905	5.349524561e-05	9.92624797753e-06	8.67558516822e-05	0.0	9.23958237088e-06	8.01205012339e-06	0.000520986703513	9.6900078401e-05	6.70072870425e-05	2.73022633576e-05	2.80436733473e-05	0.000182928469588	2.56241618764e-05	0.00083431740001	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__11-24;D_4__uncultured bacterium	0.000724105135743	7.90270193379e-05	0.000588928150766	0.00153592627554	0.00189630340855	0.00015258168206	0.00092147905197	0.000838015427102	0.00289512426048	0.000512171607616	0.000118683092407	0.000246053728453	0.000607473334746	0.00136058105611	0.000848113868505	0.00181883835074	0.00313173123691	0.00220359863273	0.000735576308047	0.00198651020974	0.00148222927283	0.00107595080073	0.00245773835217	0.000938102018595	0.000191115843503	0.00086000598265	0.00164097597719	0.0042279867096	0.00148251784156	0.00153139356815
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__11-24;D_4__uncultured proteobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.34455589319e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__Blastocatellales;D_4__Blastocatellaceae	0.0116613349473	0.0179312306878	0.0142843945588	0.0113594547462	0.00940950552088	0.0175062049884	0.0135957205888	0.0101323683459	0.0112302362618	0.0151391901663	0.0161646371858	0.0248547879635	0.0106378470015	0.0186622983666	0.0116154725469	0.03079988766	0.0169838102895	0.0154859195253	0.0222591787131	0.0102282176846	0.0104717495113	0.0110766303486	0.0105797267418	0.0199681715387	0.004122641767	0.0126290008974	0.0150216555026	0.013683302442	0.0189325871541	0.010719754977
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__DS-100;Ambiguous_taxa	5.40376966972e-05	0.0	7.50594701956e-05	0.000127993856295	0.000126020163226	0.000254302803434	4.68548670493e-05	0.000142843538711	0.000114929318469	0.000180766449747	0.000189892947851	0.000229919057735	0.000268418450237	0.000230148039342	0.000206497289723	0.000240728605245	0.000312676811292	0.000173511703364	0.000287834207496	0.000138593735563	0.000216325353331	7.92805853172e-05	0.000211418352875	0.000184270039367	2.73022633576e-05	0.000373915644631	0.00030129394991	0.000128120809382	0.000109103044617	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__DS-100;D_4__uncultured Acidobacteria bacterium	7.56527753761e-05	0.0	6.35118593963e-05	0.000175991552405	4.8007681229e-05	0.000183098018473	1.56182890164e-05	0.000142843538711	7.66195456461e-05	0.000120510966498	7.1209855444e-05	0.000317987468739	0.000254291163382	0.000182764619477	9.58737416571e-05	0.000494831021893	0.00028289806736	0.000364374577065	0.000431751311245	0.00010163540608	0.000384578405923	1.13257979025e-05	0.000132136470547	0.00053605829634	2.73022633576e-05	0.000224349386778	0.000129125978533	0.000128120809382	6.41782615393e-05	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__DS-100;D_4__uncultured Acidobacteriales bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.48893719663e-05	8.67558516822e-06	0.0	0.0	1.60241002468e-05	0.0	0.0	0.0	0.0	9.34789111576e-06	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__DS-100;D_4__uncultured bacterium	8.64603147155e-05	2.37081058014e-05	1.7321416199e-05	3.19984640737e-05	0.000120019203072	7.12047849615e-05	0.000507594393034	3.80916103228e-05	0.0	3.01277416245e-05	0.000261102803295	8.73961330573e-06	4.23818605637e-05	0.000121843079652	0.000258121612154	4.01214342075e-05	0.000268008695393	5.20535110093e-05	0.000143917103748	3.69583294835e-05	6.40964009871e-05	0.00013590957483	6.16636862552e-05	6.70072870425e-05	5.46045267153e-05	9.34789111576e-05	9.14642347941e-05	5.12483237527e-05	3.85069569236e-05	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__DS-100;D_4__uncultured soil bacterium	1.08075393394e-05	0.0	0.0	0.0	6.00096015362e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__Elev-16S-573;D_4__uncultured Acidobacteria bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.21010030387e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.01205012339e-06	4.53031916098e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__Elev-16S-573;D_4__uncultured bacterium	0.000367456337541	0.000102735125139	1.7321416199e-05	0.0	0.0	4.06884485495e-05	4.68548670493e-05	0.000161889343872	2.7364123445e-05	9.03832248735e-05	0.0	7.93287976981e-05	0.0	3.38452999032e-05	8.11239352483e-05	1.33738114025e-05	0.0	0.0	0.0	2.77187471126e-05	8.01205012339e-06	0.000192538564342	3.52363921458e-05	0.0	0.0	1.86957822315e-05	3.22814946332e-05	8.54138729212e-06	3.20891307696e-05	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__Pyrinomonadales;D_4__Pyrinomonadaceae	0.0181998962476	0.0182947549767	0.0145268943856	0.0169751851911	0.0114198271723	0.0123184277983	0.0131349810628	0.0152080754214	0.0143223822111	0.0429320318149	0.0059816278573	0.00848145857423	0.00755809846719	0.0198942672831	0.0203916073602	0.0134406804595	0.0113655539343	0.0168740131522	0.0116732761929	0.00719763466691	0.0133961478063	0.0746030307835	0.0173539231318	0.0161152525337	0.00270292407241	0.00916093329345	0.0128426546149	0.00907949469153	0.0127650562202	0.00612557427259
D_0__Bacteria;D_1__Acidobacteria;D_2__Holophagae;D_3__Holophagales;D_4__Holophagaceae	0.0	0.0	0.0	0.0	0.0	0.0	1.56182890164e-05	0.0	0.0	0.0	0.0	6.72277946594e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Holophagae;D_3__Subgroup 7;Ambiguous_taxa	0.00257219436279	0.00282126459036	0.000889166031548	0.00361582644033	0.0028984637542	0.00206493876388	0.000796532739838	0.00333301590325	0.00196474406335	0.00278681610027	0.00249234494054	0.000633958103638	0.002331002331	0.00173287935504	0.00431431837457	0.00260789322349	0.00293816940135	0.00140544479725	0.00786746833824	0.00173704148572	0.00225138608467	0.00353364894557	0.00287176595988	0.00391992629198	0.000409533950364	0.00511329644032	0.00306136174105	0.00295532000307	0.00268265133234	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Holophagae;D_3__Subgroup 7;D_4__metagenome	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.72277946594e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.59907893054e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Holophagae;D_3__Subgroup 7;D_4__uncultured Acidobacteria bacterium	0.0	0.0	5.77380539966e-06	0.0	1.80028804609e-05	0.0	0.0	0.0	0.0	0.0	0.000118683092407	5.37822357275e-06	1.41272868546e-05	1.35381199613e-05	0.000125373354475	0.0	0.0	1.73511703364e-05	0.0	0.0	0.0	1.13257979025e-05	8.80909803645e-06	0.0	0.0	0.0	1.61407473166e-05	0.0	1.28356523079e-05	0.0
