# Constructed from biom file
#OTU ID	515rcbc32	515rcbc25	515rcbc16	515rcbc34	515rcbc29	515rcbc11	515rcbc31	515rcbc33	515rcbc10	515rcbc9	515rcbc8	515rcbc12	515rcbc27	515rcbc19	515rcbc30	515rcbc23	515rcbc22	515rcbc28	515rcbc37	515rcbc17	515rcbc14	515rcbc35	515rcbc18	515rcbc13	515rcbc36	515rcbc15	515rcbc24	515rcbc21	515rcbc26	515rcbc20
D_0__Bacteria;D_1__Acidobacteria;D_2__AT-s3-28;D_3__uncultured bacterium	0.000248573404807	6.32216154703e-05	8.66070809949e-05	0.000111994624258	0.000114018242919	0.000213614354885	0.000140564601148	0.000142843538711	8.75651950241e-05	0.000120510966498	0.000213629566332	5.71436254605e-05	0.0003108003108	0.000182764619477	0.000154872967292	9.36166798176e-05	9.42993557865e-05	0.000225565214374	0.000143917103748	0.000194031229788	0.000136204852098	0.000237841755952	0.000193800156802	0.000100510930564	2.73022633576e-05	0.000205653604547	0.000193688967799	0.000128120809382	8.9849566155e-05	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__AT-s3-28;D_3__unidentified	2.16150786789e-05	0.0	0.0	3.19984640737e-05	4.8007681229e-05	0.0	0.0	9.52290258071e-06	0.0	0.0	0.0	2.68911178638e-06	2.82545737091e-05	0.0	0.0	0.0	4.96312398876e-06	0.0	0.0	0.0	2.40361503702e-05	1.13257979025e-05	1.76181960729e-05	0.0	5.46045267153e-05	3.73915644631e-05	1.61407473166e-05	2.56241618764e-05	1.28356523079e-05	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales	0.0328873422099	0.0742933008796	0.0151677867849	0.000191990784442	0.00105016802688	0.00621516051593	0.0125805318027	0.00186648890582	0.00262695585072	0.000451916124367	0.0634479812006	0.000147228870304	9.88910079819e-05	0.00448111770718	0.000339245547402	0.000441335776283	0.000307713687303	0.000156160533028	0.00044774210055	0.000120114570821	0.000232349453578	0.000215190160147	0.0	0.000134014574085	0.00103748600759	2.80436733473e-05	3.22814946332e-05	3.41655491685e-05	3.20891307696e-05	0.00459418070444
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Solibacterales	0.0153250907833	0.0252886461881	0.00846439871591	0.00275186791034	0.00376860297648	0.00763925621516	0.00669243684354	0.00476145129035	0.00434542280307	0.00405218124849	0.0187756652187	0.00774934789039	0.0032634032634	0.00745950409867	0.00240421844463	0.00686076524949	0.00333521932045	0.003713150452	0.0038857618012	0.00205118728633	0.00334903695158	0.00270686569869	0.00218465631304	0.0033168607086	0.00543315040817	0.00284175889919	0.00309364323568	0.00352759295165	0.00198952610772	0.00459418070444
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Subgroup 13	0.00057279958499	0.000608508048902	0.00017898796739	4.79976961106e-05	4.8007681229e-05	4.06884485495e-05	2.34274335247e-05	9.52290258071e-06	7.11467209571e-05	4.51916124367e-05	0.00553063210615	6.25218490333e-05	0.0	4.06143598838e-05	5.16243224308e-05	0.0	4.46681158989e-05	2.60267555047e-05	0.0	3.69583294835e-05	4.80723007403e-05	7.92805853172e-05	0.000105709176437	0.000134014574085	5.46045267153e-05	4.67394555788e-05	6.99432383719e-05	9.39552602134e-05	3.20891307696e-05	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Subgroup 2	0.00493904547813	0.0151731877129	0.00448047299014	0.000623970049438	0.000582093134902	0.00147495625992	0.00231931591894	0.00147604990001	0.00190454299177	0.000587490961678	0.0287687815994	0.00040269449001	0.000254291163382	0.000555062918413	0.000427744385855	0.000347719096465	0.000367271175168	0.000303645480888	0.000367788154023	0.000369583294835	0.000384578405923	0.000509660905611	0.000299509333239	0.000469051009297	0.000300324896934	0.000158914148968	0.00034971619186	0.000196451907719	0.00021178826308	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Aminicenantia;D_3__Aminicenantales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0945649378e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__11-24	0.000983486079889	0.000442551308292	0.00245386729486	0.011295457818	0.0116238598176	0.000467917158319	0.00279567373394	0.00481858870584	0.00858686193705	0.00364545673656	0.000118683092407	0.0080337214618	0.00656918838737	0.00556416730409	0.00668903720639	0.00536289837241	0.0119760181849	0.00956917044055	0.00311820391455	0.0071052388432	0.00727494151203	0.0291639295988	0.0140417022701	0.0148588659017	0.000682556583941	0.00620699970087	0.00883436903129	0.0189875039504	0.0156980027725	0.00765696784074
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__Blastocatellales	0.0116613349473	0.0179312306878	0.0142843945588	0.0113594547462	0.00940950552088	0.0175062049884	0.0135957205888	0.0101323683459	0.0112302362618	0.0151391901663	0.0161646371858	0.0248547879635	0.0106378470015	0.0186622983666	0.0116154725469	0.03079988766	0.0169838102895	0.0154859195253	0.0222591787131	0.0102282176846	0.0104717495113	0.0110766303486	0.0105797267418	0.0199681715387	0.004122641767	0.0126290008974	0.0150216555026	0.013683302442	0.0189325871541	0.010719754977
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__DS-100	0.000226958326128	2.37081058014e-05	0.000155892745791	0.000335983872774	0.000300048007681	0.000508605606868	0.0005700675491	0.000323778687744	0.000191548864115	0.000331405157869	0.000522205606589	0.00055664613978	0.000565091474182	0.000534755738471	0.000560492643534	0.000775681061346	0.000878472946011	0.000598615376607	0.000863502622489	0.000277187471126	0.000681024260488	0.000226515958049	0.000405218509677	0.000787335622749	0.000109209053431	0.000701091833682	0.000521884163237	0.000307489942516	0.00021178826308	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__Elev-16S-573	0.000367456337541	0.000102735125139	1.7321416199e-05	0.0	0.0	4.06884485495e-05	4.68548670493e-05	0.000161889343872	2.7364123445e-05	9.03832248735e-05	0.0	9.14298007368e-05	0.0	3.38452999032e-05	8.11239352483e-05	1.33738114025e-05	0.0	0.0	0.0	2.77187471126e-05	1.60241002468e-05	0.000237841755952	3.52363921458e-05	0.0	0.0	1.86957822315e-05	3.22814946332e-05	8.54138729212e-06	3.20891307696e-05	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__Pyrinomonadales	0.0181998962476	0.0182947549767	0.0145268943856	0.0169751851911	0.0114198271723	0.0123184277983	0.0131349810628	0.0152080754214	0.0143223822111	0.0429320318149	0.0059816278573	0.00848145857423	0.00755809846719	0.0198942672831	0.0203916073602	0.0134406804595	0.0113655539343	0.0168740131522	0.0116732761929	0.00719763466691	0.0133961478063	0.0746030307835	0.0173539231318	0.0161152525337	0.00270292407241	0.00916093329345	0.0128426546149	0.00907949469153	0.0127650562202	0.00612557427259
D_0__Bacteria;D_1__Acidobacteria;D_2__Holophagae;D_3__Holophagales	0.0	0.0	0.0	0.0	0.0	0.0	1.56182890164e-05	0.0	0.0	0.0	0.0	6.72277946594e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Holophagae;D_3__Subgroup 7	0.00354487290334	0.00318478887932	0.00108547541514	0.00417579956162	0.00337253960634	0.00265492126785	0.000851196751396	0.00370440910389	0.00209609185589	0.00329898770788	0.00403522514183	0.000724043348482	0.00258529349438	0.00236240193324	0.00526568088794	0.00337020047343	0.00334514556843	0.00182187288533	0.00879493411795	0.00221749976901	0.00254783193924	0.00455297075679	0.00398171231248	0.00437222547952	0.00046413847708	0.00560873466946	0.00404056707826	0.00521878763549	0.00315757046773	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 11;Ambiguous_taxa	3.24226180183e-05	6.32216154703e-05	0.000115476107993	1.59992320369e-05	0.000150024003841	0.0	3.90457225411e-05	0.000380916103228	0.000202494513493	0.000105447095686	2.37366184813e-05	5.78159034071e-05	7.06364342728e-05	6.09215398258e-05	0.000103248644862	4.01214342075e-05	8.93362317977e-05	7.8080266514e-05	4.79723679161e-05	6.46770765961e-05	0.000160241002468	4.53031916098e-05	6.16636862552e-05	5.02554652818e-05	2.73022633576e-05	9.34789111576e-06	7.53234874775e-05	9.39552602134e-05	0.000154027827694	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 11;D_3__uncultured Acidobacteria bacterium	0.000551184506312	0.000110637827073	0.00151273701471	0.00539174119642	0.00396063370139	0.000213614354885	0.000695013861232	0.00298066850776	0.00297721663082	0.00379609544469	0.000593415462033	0.00208137252266	0.00156812884086	0.00228117321348	0.00377595044065	0.00252765035507	0.0023872626386	0.00364374577065	0.00175898682359	0.00246696849302	0.00314873569849	0.00374883910571	0.00370863027335	0.00333361253036	0.000163813580146	0.00223414597667	0.00376617437387	0.0035788412754	0.011256867074	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 11;D_3__uncultured bacterium	0.0	0.0	0.0	0.0	1.80028804609e-05	0.0	0.0	0.0	5.47282468901e-06	0.0	0.0	8.06733535913e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.23958237088e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.41782615393e-06	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 15;D_3__uncultured Acidobacteria bacterium	1.08075393394e-05	7.90270193379e-06	0.0	0.0	0.0	0.0	4.68548670493e-05	0.0	0.0	0.0	7.1209855444e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 15;D_3__uncultured Holophaga sp.	1.08075393394e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 15;D_3__uncultured bacterium	0.000886218225834	0.000173859442543	0.000456130626573	0.000767963137769	0.000744119059049	0.000559466167555	0.000281129202296	0.000342824492905	0.000487081397322	0.000994215473608	0.00128177739799	5.98327372469e-05	0.000226036589673	0.000406143598838	0.0020133485748	0.00026747622805	0.000138967471685	0.000286294310551	0.000271843418191	0.000360343712464	0.000336506105182	0.00216322739937	0.00117161003885	0.000318284613452	2.73022633576e-05	0.000280436733473	0.000371237188282	0.000350196878977	0.000776556964625	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 15;D_3__uncultured deep-sea bacterium	0.0	0.0	0.0	1.59992320369e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.3749032044e-06	0.0	9.92624797753e-06	0.0	0.0	1.84791647418e-05	0.0	1.13257979025e-05	2.64272941094e-05	1.67518217606e-05	0.0	9.34789111576e-06	2.69012455277e-05	2.56241618764e-05	3.85069569236e-05	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 17;Ambiguous_taxa	0.00145901781082	0.000853491808849	0.000554285318368	0.00105594931443	0.000720115218435	0.000417056597632	0.000773105306314	0.0013808208742	0.00108909211311	0.000708001928175	0.000949464739253	0.00206792696372	0.0020202020202	0.00153657661561	0.0010029868358	0.000775681061346	0.00193065523163	0.00133604011591	0.000671613150825	0.0011734269611	0.00137807262122	0.00181212766439	0.00177943780336	0.00257978055113	0.000300324896934	0.00195370924319	0.0011675140559	0.00157161526175	0.00150818914617	0.00459418070444
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 17;D_3__uncultured Acidobacteria bacterium	8.64603147155e-05	1.58054038676e-05	0.000225178410587	0.00169591859591	0.000912145943351	0.000162753794198	0.000234274335247	0.000742786401295	0.000766195456461	0.000195830320559	7.1209855444e-05	0.00021311210907	0.00113018294836	0.000324914879071	0.000538367933921	0.00016048573683	0.00112166602146	0.000381725747402	0.000463732889855	0.000674489513074	0.00056885555876	0.000509660905611	0.00125089192118	0.000586313761622	2.73022633576e-05	0.00218740652109	0.00085545960778	0.00226346763241	0.00193818349849	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 17;D_3__uncultured Acidobacteriales bacterium	0.0	0.0	0.0	3.19984640737e-05	6.00096015362e-06	0.0	0.0	3.80916103228e-05	0.0	0.0	2.37366184813e-05	1.34455589319e-06	0.0	2.03071799419e-05	7.3749032044e-06	0.0	0.0	3.47023406729e-05	0.0	0.0	3.20482004935e-05	2.26515958049e-05	1.76181960729e-05	0.0	0.0	0.0	1.61407473166e-05	0.0	6.41782615393e-06	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 17;D_3__uncultured Geoalkalibacter sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.47901148251e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.86957822315e-05	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 17;D_3__uncultured Holophaga sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.34455589319e-06	0.0	0.0	7.3749032044e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 17;D_3__uncultured bacterium	0.000929448383192	0.000260789163815	0.000981546917943	0.00297585715886	0.00329452712434	0.00143426781137	0.000812151028855	0.00166650795162	0.00174583107579	0.00164196191853	0.00128177739799	0.00137144701105	0.00258529349438	0.00199687269429	0.00179947638187	0.00188570740775	0.00380175297539	0.00203008692936	0.00300626838941	0.00287351011734	0.00168253052591	0.00233311436791	0.0032153207833	0.00380266353966	0.000136511316788	0.0063472180676	0.00253947757781	0.00430485919523	0.00373517482158	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 18;Ambiguous_taxa	0.000183728168771	7.90270193379e-06	0.000190535578189	0.00191990784442	0.000864138262122	0.000233958579159	0.000187419468197	0.000523759641939	0.000410461851676	0.000436852253555	9.49464739253e-05	0.000264877510958	0.000353182171364	0.000379067358916	0.0013496072864	0.000508204833295	0.000823878582135	0.000546561865598	0.000303824996802	0.000545135359882	0.000584879659007	0.00101932181122	0.00233441097966	0.000753831979228	0.000163813580146	0.0012432695184	0.00134506227638	0.00308344081246	0.00339503003543	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 18;D_3__uncultured Acidobacteria bacterium	0.0	0.0	0.0	0.0	4.20067210754e-05	0.0	0.0	0.0	5.47282468901e-06	1.50638708122e-05	0.0	6.72277946594e-07	0.0	0.0	9.58737416571e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000113257979025	0.0	0.0	0.0	0.0	0.0	0.0	8.9849566155e-05	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 18;D_3__uncultured bacterium	0.0	0.0	0.0	1.59992320369e-05	1.20019203072e-05	0.0	0.0	0.0	0.0	0.0	0.0	7.39505741254e-06	2.82545737091e-05	0.0	2.94996128176e-05	0.0	0.0	0.0	0.0	3.69583294835e-05	0.0	0.000634244682538	2.64272941094e-05	0.0	0.0	0.0	0.0	1.70827745842e-05	3.85069569236e-05	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 19;D_3__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6418474067e-05	6.0255483249e-05	0.0	0.0	2.82545737091e-05	0.0	7.3749032044e-06	0.0	4.96312398876e-06	0.0	1.59907893054e-05	0.0	0.0	2.26515958049e-05	3.52363921458e-05	0.0	0.0	5.60873466946e-05	1.07604982111e-05	0.0	3.20891307696e-05	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 20;D_3__uncultured bacterium	5.40376966972e-05	1.58054038676e-05	5.77380539966e-06	1.59992320369e-05	2.40038406145e-05	0.0	0.0	2.85687077421e-05	5.47282468901e-05	3.01277416245e-05	2.37366184813e-05	0.0	2.82545737091e-05	4.06143598838e-05	0.000258121612154	0.0	1.98524959551e-05	8.67558516822e-06	0.0	0.0	0.0	0.000113257979025	8.80909803645e-06	0.0	0.0	3.73915644631e-05	0.0	0.0	0.000141192175386	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 21;D_3__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.47498064088e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 22;Ambiguous_taxa	2.16150786789e-05	0.0	0.000473452042772	0.00569572660512	0.00251440230437	0.000132237457786	0.000265510913279	0.000780878011618	0.00117665730814	0.000451916124367	0.0	0.0010763169925	0.00224623860987	0.00137411917607	0.000567867546738	0.000187233359635	0.00380671609938	0.00111047490153	0.000911474990406	0.00147833317934	0.00158638592443	0.00154030851473	0.00545283168456	0.0054443420722	8.19067900729e-05	0.0050385133114	0.003212008716	0.0119066938852	0.00366457873389	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 22;D_3__uncultured Acidobacteria bacterium	0.0	0.0	0.0	1.59992320369e-05	6.00096015362e-06	0.0	0.0	0.0	5.47282468901e-06	0.0	0.0	0.0	0.0	0.0	7.3749032044e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.13257979025e-05	0.00014975466662	3.35036435212e-05	0.0	0.0	0.0	0.000538107399404	1.28356523079e-05	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 22;D_3__uncultured Acidobacterium sp.	0.0	0.0	0.0	1.59992320369e-05	0.0	0.0	7.80914450822e-06	1.90458051614e-05	0.0	0.0	0.0	6.72277946594e-07	2.82545737091e-05	0.0	0.0	0.0	0.0	3.47023406729e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.41655491685e-05	6.41782615393e-06	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 22;D_3__uncultured bacterium	0.000918640843853	0.000474162116027	0.00136839187972	0.00886357454842	0.00450672107537	0.000956178540912	0.000718441294756	0.00329492429292	0.00332747741092	0.00206375030128	0.000284839421776	0.00375265549789	0.00242989333898	0.00235563287326	0.00165197831778	0.00141762400867	0.00467526279742	0.00327937119359	0.00195087629525	0.00280883304075	0.00314873569849	0.00217455319727	0.00927598023238	0.00629868498199	0.000218418106861	0.00287915046366	0.00271164554919	0.0167325777053	0.00861914052472	0.00459418070444
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 22;D_3__uncultured prokaryote	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.56713046157e-05	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 25;Ambiguous_taxa	0.0	0.0	0.0	0.000159992320369	9.00144023044e-05	1.01721121374e-05	0.0	0.0	8.20923703351e-05	0.000813449023861	0.0	0.0	0.0	4.73834198645e-05	0.000759615030053	1.33738114025e-05	0.0	2.60267555047e-05	0.000255852628886	4.61979118544e-05	8.01205012339e-06	0.000815457448977	6.16636862552e-05	0.0	0.0	0.0	3.76617437387e-05	8.54138729212e-06	0.000198952610772	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 25;D_3__uncultured Acidobacteria bacterium	0.0	0.0	0.000109702302594	0.000111994624258	3.00048007681e-05	0.0	0.0	0.0	9.30380197131e-05	9.03832248735e-05	0.0	6.72277946594e-06	0.000169527442255	4.06143598838e-05	0.000589992256352	1.33738114025e-05	1.98524959551e-05	4.33779258411e-05	3.19815786107e-05	0.000304906218239	4.80723007403e-05	0.000181212766439	0.00014975466662	5.02554652818e-05	0.0	5.60873466946e-05	5.38024910553e-05	0.0	0.000943420444627	0.0
